"SBS.name","height","SLA","mean.LMDC..mg.g."
"2698","Trifolium medium",0.4,20.6,263
"2699","Trifolium micranthum",0.0516666666666667,25.475,200.755
"2700","Trifolium montanum",0.275,20.03,257.805
"2701","Trifolium occidentale",0.5,NA,NA
"2702","Trifolium ochroleucon",0.4,NA,NA
"2703","Trifolium ornithopodioides",0.065,NA,NA
"2704","Trifolium pratense",0.283333333333333,23.68153629125,218.18
"2705","Trifolium repens",0.35,31.3351837892857,186.1325
"2706","Trifolium resupinatum",0.14,34.605,173.385
"2707","Trifolium retusum",0.175,NA,NA
"2708","Trifolium rubens",0.425,16.64,274.105
"2709","Trifolium scabrum",0.1575,NA,NA
"2710","Trifolium spadiceum",0.2,35.44,209.43
"2711","Trifolium squamosum",0.4,NA,NA
"2712","Trifolium striatum",0.138333333333333,20.9371428571429,300.09
"2713","Trifolium strictum",0.06,NA,NA
"2714","Trifolium subterraneum",0.0725,25,NA
"2715","Trifolium suffocatum",0.02,NA,NA
"2716","Trifolium thalii",0.06,NA,NA
"2717","Triglochin maritima",0.24,11.3866666666667,133.283333333333
"2718","Triglochin palustris",0.2,31.65,168.5
"2719","Trigonella caerulea Ser.",0.45,NA,NA
"2720","Trigonella foenum-graecum",0.39,21.64,179.195
"2721","Trinia glauca",0.123333333333333,13.68,226.465
"2722","Trisetum distichophyllum",0.075,NA,NA
"2723","Trisetum flavescens",0.55,21.2328571428571,307.666666666667
"2724","Trisetum spicatum",0.075,NA,NA
"2725","Triticum aestivum",1.1125,22.78,224.76
"2726","Trollius europaeus",0.275,22.591486396,193
"2727","Tropaeolum majus",0.99,32.492,149.83
"2728","Tsuga canadensis",20,NA,NA
"2729","Tuberaria guttata",0.133333333333333,NA,NA
"2730","Tulipa gesnerana",0.325,NA,NA
"2731","Tulipa sylvestris",0.3,NA,NA
"2732","Turgenia latifolia",0.285,26.13,139.23
"2733","Tussilago farfara",0.185,19.625,139
"2734","Typha angustifolia",1.5,6.55942027,266.11
"2735","Typha latifolia",1.5,11.64621198475,198.72
"2736","Typha minima",0.5,NA,NA
"2737","Typha shuttleworthii",1.25,NA,NA
"2738","Ulex europaeus",0.933333333333333,8.1975,311.085
"2739","Ulex gallii",0.575,6.6,274.5
"2740","Ulex minor",0.2875,NA,NA
"2741","Ulmus glabra",33.3333333333333,21.82925324625,253.412
"2742","Ulmus laevis",35,37.09681963,212.33
"2743","Ulmus minor",30.25,20.31,243.425
"2744","Ulmus procera",33,NA,NA
"2745","Umbilicus rupestris",0.175,32.7666666666667,48
"2746","Urtica dioica",0.875,28.2783333333333,212.5
"2747","Urtica kioviensis",0.8,44.265,183.5625
"2748","Urtica pilulifera",0.6,NA,NA
"2749","Urtica urens",0.266666666666667,21,214
"2750","Utricularia intermedia",0.1375,NA,NA
"2751","Utricularia minor",0.115,NA,NA
"2752","Vaccaria hispanica",0.5325,18.97,168.46
"2753","Vaccinium corymbosum",1,11.77,331.77
"2754","Vaccinium macrocarpon",0.6,12.59,NA
"2755","Vaccinium microcarpum",0.325,NA,NA
"2756","Vaccinium myrtillus",0.3135,20.81390008625,329.076666666667
"2757","Vaccinium oxycoccos",0.3875,9.99,315.135
"2758","Vaccinium uliginosum",0.29,14.58832633,393.63
"2759","Vaccinium vitis-idaea",0.134285714285714,7.6912781415,334.048333333333
"2760","Valeriana dioica",0.18,30.3,168.666666666667
"2761","Valeriana montana",0.375,NA,NA
"2762","Valeriana officinalis",0.525,32.4775,140
"2763","Valeriana officinalis s. collina",0.525,NA,NA
"2764","Valeriana pratensis",0.8125,26.44,139.57
"2765","Valeriana pyrenaica",1,NA,NA
"2766","Valeriana repens",0.958333333333333,NA,NA
"2767","Valeriana saxatilis",0.065,NA,NA
"2768","Valeriana supina",0.07,NA,NA
"2769","Valeriana tripteris",0.26,30.58,144.665
"2770","Valerianella carinata",0.176666666666667,32.9666666666667,106.333333333333
"2771","Valerianella coronata",0.2925,47.81,105.58
"2772","Valerianella dentata",0.176666666666667,30.28,223.71
"2773","Valerianella eriocarpa",0.156666666666667,NA,NA
"2774","Valerianella locusta",0.135,31.7,103
"2775","Valerianella rimosa",0.17375,53.23,112.16
"2776","Ventenata dubia",0.225,NA,NA
"2777","Veratrum album",0.875,NA,NA
"2778","Verbascum blattaria",0.725,NA,NA
"2779","Verbascum densiflorum",1.1025,17.67,192.7225
"2780","Verbascum lychnitis",0.87875,14.7,204.88
"2781","Verbascum nigrum",0.691666666666667,18.7,164
"2782","Verbascum phlomoides",0.9875,18.39,218.96
"2783","Verbascum phoeniceum",0.45,NA,NA
"2784","Verbascum pulverulentum",0.725,20.1,174
"2785","Verbascum thapsus",0.783333333333333,16.9182175133333,213.666666666667
"2786","Verbascum virgatum",1,13.1,178
"2787","Verbena officinalis",0.36375,14.26,234.53
"2788","Veronica acinifolia",0.08,NA,NA
"2789","Veronica agrestis",0.25,55.2,117
"2790","Veronica alpina",0.0736666666666667,24.9439141766667,217.74
"2791","Veronica anagallis-aquatica",0.308333333333333,33.2,107.333333333333
"2792","Veronica anagalloides",0.3,19.58,252.65
"2793","Veronica aphylla",0.02,NA,NA
"2794","Veronica arvensis",0.113333333333333,25.8425,134.425
"2795","Veronica austriaca",0.275,22.655,215.415
"2796","Veronica austriaca s. teucrium",0.425,23.3866666666667,185.12
"2797","Veronica beccabunga",0.333333333333333,24.78,136.666666666667
"2798","Veronica bellidioides",0.065,10.25,NA
"2799","Veronica catenata",0.28125,34.47,124.295
"2800","Veronica chamaedrys",0.25,30.8698235294118,274.663333333333
"2801","Veronica chamaedrys s. chamaedrys",0.17,NA,NA
"2802","Veronica dillenii",0.15,NA,NA
"2803","Veronica filiformis",0.175,35.925,166.5
"2804","Veronica fruticans",0.085,16.7,238.76
"2805","Veronica fruticulosa",0.175,NA,NA
"2806","Veronica hederifolia",0.19,28.816,92.325
"2807","Veronica longifolia",0.75,19.1675,213.36
"2808","Veronica montana",0.258333333333333,36.287,272
"2809","Veronica officinalis",0.12575,26.814,280
"2810","Veronica opaca",0.175,NA,NA
"2811","Veronica paniculata",0.65,NA,NA
"2812","Veronica peregrina",0.108333333333333,28.7533333333333,131.393333333333
"2813","Veronica persica",0.2,39.6,120.333333333333
"2814","Veronica polita",0.325,27.35,144.666666666667
"2815","Veronica praecox",0.0866666666666667,NA,NA
"2816","Veronica prostrata",0.165,NA,NA
"2817","Veronica scutellata",0.166666666666667,30.2429629966667,210.98
"2818","Veronica serpyllifolia",0.141666666666667,22.8618840733333,175
"2819","Veronica spicata",0.21,10.125,341
"2820","Veronica spicata s. spicata",0.2,13.29,271.975
"2821","Veronica triphyllos",0.0916666666666667,36.71,164.74
"2822","Veronica urticifolia",0.4,NA,NA
"2823","Veronica verna",0.07,NA,NA
"2824","Viburnum lantana",3.5,15.4425,235.41
"2825","Viburnum opulus",2.91666666666667,17.90877193,250.5
"2826","Vicia articulata",0.29,25.51,167.87
"2827","Vicia bithynica",0.375,NA,NA
"2828","Vicia cassubica",0.45,22.11,360.24
"2829","Vicia cracca",0.883333333333333,25.5761399528571,222.0175
"2830","Vicia dalmatica",0.41,NA,NA
"2831","Vicia dumetorum",1.5,NA,NA
"2832","Vicia ervilia",0.41,18.93,178.03
"2833","Vicia faba",0.75,25.72,116.63
"2834","Vicia grandiflora",0.45,27.95,231.42
"2835","Vicia hirsuta",0.275,22.0571428571429,240.333333333333
"2836","Vicia lathyroides",0.103333333333333,25.8,217
"2837","Vicia lutea",0.275,NA,NA
"2838","Vicia orobus",0.366666666666667,NA,NA
"2839","Vicia pannonica",0.45,NA,NA
"2840","Vicia pisiformis",1.5,NA,NA
"2841","Vicia sativa",0.55,22.8571428571429,217.5
"2842","Vicia sativa s. nigra",0.375,22.85,308.2
"2843","Vicia sepium",0.466666666666667,38.6733333333333,186
"2844","Vicia sylvatica",1.05,25.6,208
"2845","Vicia tenuifolia",0.9,28.4325,206.88
"2846","Vicia tetrasperma",0.375,31.8964966933333,281
"2847","Vicia villosa s. varia",0.65,24.16,NA
"2848","Vinca major",0.2,13.1,238
"2849","Vinca minor",0.5875,24.7,195
"2850","Vincetoxicum hirundinaria",0.75,48.838,161.3175
"2851","Viola alba",0.075,NA,262
"2852","Viola ambigua",0.075,NA,NA
"2853","Viola arvensis",0.191666666666667,24.32,167.5
"2854","Viola biflora",0.115,53.235,132.93
"2855","Viola calaminaria",0.15,NA,NA
"2856","Viola calcarata",0.045,NA,NA
"2857","Viola canina",0.1,24.365015015,245
"2858","Viola canina s. canina",1.325,25.8833333333333,NA
"2859","Viola canina s. montana",0.25,NA,NA
"2860","Viola collina",0.08,NA,NA
"2861","Viola cornuta",0.3,NA,NA
"2862","Viola elatior",0.35,NA,NA
"2863","Viola epipsila",0.115,NA,NA
"2864","Viola hirta",0.075,18.2333333333333,236.5
"2865","Viola kitaibeliana",0.0475,NA,NA
"2866","Viola lactea",0.08,NA,NA
"2867","Viola lutea",0.1025,19.65,175.5
"2868","Viola mirabilis",0.2,46.2031773866667,167.465
"2869","Viola odorata",0.2375,29.35,220
"2870","Viola palustris",0.085,36.5528571428571,170.73
"2871","Viola persicifolia",0.141666666666667,36.8933333333333,184.206666666667
"2872","Viola pumila",0.125,NA,NA
"2873","Viola reichenbachiana",0.12,29.785,220.115
"2874","Viola riviniana",0.135,24.7666666666667,296
"2875","Viola rupestris",0.04,NA,NA
"2876","Viola suavis",0.13,NA,NA
"2877","Viola tricolor",0.25,27.0675,170.16
"2878","Viola uliginosa",0.09,NA,NA
"2879","Vitis vinifera",10,24.5175,159.915
"2880","Vulpia bromoides",0.045,20.86,262.333333333333
"2881","Vulpia myuros",0.2,22.3833333333333,272
"2882","Wahlenbergia hederacea",0.04,33.8,NA
"2883","Wisteria sinensis",20,NA,NA
"2884","Wolffia arrhiza",5e-04,19.7,103.43
"2885","Woodsia alpina",0.1,NA,NA
"2886","Woodsia glabella s. pulchella",0.085,NA,NA
"2887","Woodsia ilvensis",0.15,NA,NA
"2888","Xanthium albinum s.lat.",0.815,13.384,186.48
"2889","Xanthium orientale",0.64,12.71,213.83
"2890","Xanthium spinosum",0.65,NA,NA
"2891","Xanthium strumarium",0.53,20.0133333333333,200.183333333333
"2892","Zea mays",2,25.28,197.25
"2893","Achillea erba-rotta s. moschata",NA,22.22,NA
"2894","Aconitum lycoctonum subsp. vulparia",NA,25.87,134.4
"2895","Agrostis curtisii",NA,22,344
"2896","Agrostis stolonifera",NA,31.39698574875,273.2825
"2897","Alchemilla mollis",NA,15.75,235.12
"2898","Alchemilla propinqua",NA,19.86,249.38
"2899","Alchemilla subglobosa",NA,21.03,245.32
"2900","Allium triquetrum",NA,23.9,NA
"2901","Amsinckia menziesii",NA,23.75,134
"2902","Anagyris foetida",NA,10.48244288,NA
"2903","Anaphalis margaritacea",NA,12.8,294
"2904","Androsace alpina",NA,15.9,NA
"2905","Arctagrostis latifolia",NA,7.692307692,NA
"2906","Armeria maritima s. halleri",NA,17.92,197.1
"2907","Armeria maritima s. maritima",NA,9.56666666666667,NA
"2908","Artemisia genipi",NA,23.80952381,NA
"2909","Asclepias syriaca",NA,15.828,NA
"2910","Asplenium marinum",NA,9.3,NA
"2911","Atriplex halimus",NA,11.43092573,NA
"2912","Atriplex nitens",NA,17.45,217.925
"2913","Baldellia repens",NA,28.38,NA
"2914","Betula papyrifera",NA,18.18181818,NA
"2915","Blackstonia perfoliata s. serotina",NA,30.04,NA
"2916","Brachypodium pinnatum",NA,22.75,362.333333333333
"2917","Bromus benekenii",NA,22.08,346.07
"2918","Bromus carinatus",NA,20.6,235
"2919","Bromus hordeaceus",NA,27.1488888888889,289.3075
"2920","Bromus lanceolatus",NA,25.4,276
"2921","Bromus ramosus",NA,22.5333333333333,250.333333333333
"2922","Bryonia cretica s. cretica",NA,34.475,128
"2923","Cacalia hastata",NA,53.19148936,NA
"2924","Calamagrostis lapponica",NA,25.71105166,NA
"2925","Calamagrostis stricta",NA,18,NA
"2926","Callitriche hamulata",NA,77.105,231.86
"2927","Callitriche platycarpa",NA,94.22,101
"2928","Callitriche stagnalis",NA,32.23,97.8166666666667
"2929","Calystegia pulchra",NA,23.7,203
"2930","Capsicum annuum",NA,14.72,NA
"2931","Carex binervis",NA,10.6,NA
"2932","Carex buxbaumii",NA,11.41,288.1
"2933","Carex cespitosa",NA,18.675,266.75
"2934","Carex curvula",NA,8.8,NA
"2935","Carex elongata",NA,40.35,263.73
"2936","Carex flava",NA,21.42,255.83
"2937","Carex laevigata",NA,18.8,272
"2938","Carex ornithopoda",NA,30.58,262.72
"2939","Carex otrubae",NA,18.3,318
"2940","Carex vulpina",NA,19.8644613033333,324.48
"2941","Carlina vulgaris s. vulgaris",NA,13.35,218.5
"2942","Cassiope tetragona",NA,5.67686977,NA
"2943","Catananche caerulea",NA,15.6,139
"2944","Centaurea stoebe s.lat.",NA,21.34,166.886666666667
"2945","Cephalaria gigantea",NA,17.3,NA
"2946","Ceratonia siliqua",NA,3.961246585,NA
"2947","Ceratophyllum demersum",NA,25.4833333333333,128.833333333333
"2948","Chamaedaphne calyculata",NA,9.852216749,NA
"2949","Cistus albidus",NA,9.516,370.32
"2950","Cistus monspeliensis",NA,7.47,NA
"2951","Clematis flammula",NA,15.13,289.28
"2952","Cneorum tricoccon",NA,9.89,NA
"2953","Cochlearia officinalis subsp. officinalis",NA,24.48,NA
"2954","Coincya monensis",NA,16.1,136
"2955","Coronilla emerus",NA,40.13,184.44
"2956","Crataegus macrocarpa",NA,9.1,NA
"2957","Crepis sancta",NA,26.8,128
"2958","Cymbalaria pallida",NA,40.8,NA
"2959","Cyperus esculentus",NA,27.29,NA
"2960","Dactylorhiza fuchsii",NA,23.2,127.5
"2961","Dactylorhiza incarnata subsp. ochroleuca",NA,18.97,148.52
"2962","Dactylorhiza maculata",NA,23.4833333333333,120.75
"2963","Dactylorhiza majalis s. praetermissa",NA,28.4666666666667,134
"2964","Dactylorhiza traunsteineri subsp. traunsteineri",NA,27.42,128
"2965","Deschampsia cespitosa subsp. paludosa",NA,24.96,264.74
"2966","Dianthus versicolor",NA,17.76198934,NA
"2967","Diphasiastrum complanatum s. issleri",NA,6.25,271.34
"2968","Diplotaxis erucoides",NA,26.369,124.58
"2969","Doronicum clusii",NA,20.492,NA
"2970","Dryopteris expansa",NA,20.765,269.34
"2971","Dryopteris remota",NA,31.03,141.14
"2972","Duchesnea indica",NA,29.07,NA
"2973","Echinops exaltatus",NA,15.2,296.45
"2974","Echinops ritro",NA,10.3777777776667,185
"2975","Elodea canadensis",NA,37.255,275.365
"2976","Elodea nuttallii",NA,26.05,257.666666666667
"2977","Elymus farctus",NA,8.99,291.95
"2978","Epilobium glandulosum",NA,25.6,NA
"2979","Epilobium latifolium",NA,14.92537313,NA
"2980","Epipactis helleborine",NA,28.81,203.753333333333
"2981","Eragrostis albensis",NA,25.05,NA
"2982","Erysimum hieracifolium",NA,19.045,236.06
"2983","Euphrasia stricta",NA,23.295,232.18
"2984","Festuca intercedens",NA,8.9,NA
"2985","Ficus carica",NA,12.09,NA
"2986","Fraxinus angustifolia",NA,13.9938810508571,NA
"2987","Galium album subsp. pycnotrichum",NA,21.17,171.54
"2988","Glyceria plicata",NA,36.7833333333333,204
"2989","Groenlandia densa",NA,94.1,224.57
"2990","Hedysarum alpinum",NA,15.625,NA
"2991","Helianthemum nummularium s. nummularium",NA,16.40182258,NA
"2992","Helianthemum oelandicum",NA,10.5,NA
"2993","Heliopsis helianthoides",NA,16.427,NA
"2994","Heracleum sibiricum",NA,16.47,NA
"2995","Hieracium flagellare",NA,16.2,183
"2996","Hieracium glaucinum",NA,18.65,153.22
"2997","Hieracium laevigatum",NA,20.98,NA
"2998","Hieracium vulgatum",NA,56.94,94.47
"2999","Hierochloe alpina",NA,5.87762994,NA
"3000","Hierochloe odorata",NA,41.51,193.33
"3001","Hordeum jubatum",NA,23.665,249
"3002","Hyacinthoides hispanica",NA,24.275,65.5
"3003","Hypericum hircinum",NA,24.32,NA
"3004","Iris foetidissima",NA,10.235,297.6
"3005","Juncus alpinus s. alpinus",NA,13.43,244.06
"3006","Juncus arcticus",NA,4.408566184,NA
"3007","Juncus bufonius",NA,17.8693632225,136.5
"3008","Juncus minutulus",NA,28.14,310.26
"3009","Juniperus oxycedrus",NA,5.84,454.6
"3010","Laurus nobilis",NA,8.65,NA
"3011","Leontodon taraxacoides",NA,17.4,NA
"3012","Limonium binervosum",NA,12.1,238
"3013","Liriodendron tulipifera",NA,28.13,NA
"3014","Lonicera etrusca",NA,15.0666666666667,278.5
"3015","Lupinus perennis",NA,16.743,NA
"3016","Luzula arctica",NA,9.523809524,NA
"3017","Lychnis flos-jovis",NA,22.22222222,NA
"3018","Matricaria perforata",NA,22.7625,145.666666666667
"3019","Medicago sativa",NA,25.8,218.666666666667
"3020","Melampyrum nemorosum",NA,38.18,158.12
"3021","Myrtus communis",NA,10.39,NA
"3022","Najas marina",NA,36.52,61.01
"3023","Najas minor",NA,43.34,94.67
"3024","Narcissus poeticus",NA,19.2,127
"3025","Neottianthe cucullata",NA,45.66210046,NA
"3026","Nerium oleander",NA,5.51,NA
"3027","Odontites verna s. serotina",NA,17.7366666666667,NA
"3028","Odontites verna subsp. litoralis",NA,15.66,140.09
"3029","Olea europaea",NA,4.57,NA
"3030","Panicum capillare",NA,29.6585,NA
"3031","Pedicularis asplenifolia",NA,18.96,NA
"3032","Pedicularis hirsuta",NA,20.27775451,NA
"3033","Petasites fragrans",NA,24.05,158
"3034","Petasites frigidus",NA,21.83074178,NA
"3035","Phillyrea angustifolia",NA,4.26,NA
"3036","Phillyrea latifolia",NA,7.8375,417.5
"3037","Phleum pratense s. pratense",NA,26.35,NA
"3038","Phytolacca esculenta",NA,51.25,94.75
"3039","Picea mariana",NA,2.564102564,NA
"3040","Pinus pinea",NA,3.9,NA
"3041","Pistacia lentiscus",NA,4.71,NA
"3042","Plantago major subsp. intermedia",NA,21.1766666666667,117.56
"3043","Plantago sempervirens",NA,9.3,NA
"3044","Platanus occidentalis",NA,23.28,NA
"3045","Poa alpigena",NA,19.1,NA
"3046","Poa arctica",NA,9.803921569,NA
"3047","Poa glauca",NA,21.3882539685,249.39
"3048","Poa laxa",NA,21.6,NA
"3049","Poa trivialis",NA,30.9771255228571,252.36
"3050","Polygala sibirica",NA,14.4092219,NA
"3051","Polygonum polystachyum",NA,37.84,NA
"3052","Polypodium interjectum",NA,15.185,297.785
"3053","Pontederia cordata",NA,11.02,130.63
"3054","Populus candicans",NA,10.41666667,NA
"3055","Populus tremuloides",NA,13.15789474,NA
"3056","Potamogeton acutifolius",NA,65,288.57
"3057","Potamogeton berchtoldii",NA,49.5,142
"3058","Potamogeton compressus",NA,88.47,161.79
"3059","Potamogeton crispus",NA,60.5666666666667,149.333333333333
"3060","Potamogeton lucens",NA,66.51,180.36
"3061","Potamogeton obtusifolius",NA,67.86,241.19
"3062","Potamogeton pectinatus",NA,44.905,187.495
"3063","Potamogeton perfoliatus",NA,86.18,189.12
"3064","Potamogeton pusillus",NA,76.63,339.86
"3065","Potamogeton trichoides",NA,76.72,237.13
"3066","Potentilla frigida",NA,16.783962265,NA
"3067","Potentilla hyparctica",NA,18.86792453,NA
"3068","Primula glutinosa",NA,13.67515056,NA
"3069","Prunus lusitanica",NA,6.45,308.25
"3070","Puccinellia distans",NA,28.6,179
"3071","Puccinellia distans s. borealis",NA,13.93,194.24
"3072","Puccinellia rupestris",NA,13.1,255
"3073","Pulmonaria obscura",NA,37.815,143.875
"3074","Quercus coccifera",NA,5.11,NA
"3075","Quercus ilex",NA,5.86030224321429,446.486666666667
"3076","Quercus pyrenaica",NA,8.1322580645,NA
"3077","Quercus suber",NA,5.337562189,NA
"3078","Ranunculus circinatus",NA,39.1133333333333,137.093333333333
"3079","Ranunculus nivalis",NA,20.13556619,NA
"3080","Ranunculus peltatus",NA,44.35,105.393333333333
"3081","Ranunculus penicillatus",NA,37.8,110
"3082","Ranunculus polyanthemos",NA,20.9251243766667,143.47
"3083","Ranunculus serpens",NA,25.705,159.61
"3084","Ranunculus trichophyllus",NA,27.4533333333333,161.87
"3085","Rhododendron lapponicum",NA,6.865865531,NA
"3086","Rosa dumalis",NA,10.966108595,474.85
"3087","Rosa subcanina",NA,8.880368969,NA
"3088","Rosa subcollina",NA,19.2,NA
"3089","Rubia tinctorium",NA,17.57,175.28
"3090","Rubus corylifolius",NA,14.2,NA
"3091","Rubus corylifolius ag.",NA,21.215,NA
"3092","Rubus fruticosus",NA,15.6333333333333,262.666666666667
"3093","Ruppia cirrhosa",NA,46.73,203.48
"3094","Ruppia maritima",NA,51.81,204.07
"3095","Ruscus aculeatus",NA,15,248
"3096","Salicornia procumbens",NA,20.2,111
"3097","Salicornia stricta",NA,3.525,272.72
"3098","Salix arctica",NA,11.49425287,NA
"3099","Salix polaris",NA,12.608177895,NA
"3100","Saxifraga cotyledon",NA,8.11,190.48
"3101","Saxifraga seguieri",NA,15.4,NA
"3102","Scilla autumnalis",NA,16.03,118.41
"3103","Scirpus cespitosus subsp. cespitosus",NA,6.67,289.29
"3104","Sedum telephium",NA,20.0625,63
"3105","Sempervivum montanum",NA,12.3,NA
"3106","Senecio bicolor",NA,12.1,220
"3107","Senecio germanicus",NA,41.08,104.41
"3108","Senecio incanus",NA,15.01501502,NA
"3109","Senecio nemorensis subsp. fuchsii",NA,33.76,133.36
"3110","Solanum melongena",NA,13.7,NA
"3111","Sorghum bicolor",NA,22.81,NA
"3112","Spartina anglica",NA,9.4,360.17
"3113","Spiraea alba",NA,12.31830239,NA
"3114","Spiraea hypericifolia",NA,14.3,NA
"3115","Spiraea tomentosa",NA,15.445898235,NA
"3116","Stellaria nemorum subsp. nemorum",NA,42.67,122.11
"3117","Stipa pulcherrima",NA,8.535,570.25
"3118","Taraxacum apenninum",NA,27.397,NA
"3119","Taraxacum croceum",NA,34.835,NA
"3120","Taraxacum officinale",NA,29.07,NA
"3121","Taraxacum species",NA,32.3666666666667,143.333333333333
"3122","Tragopogon pratensis s. pratensis",NA,27.58,NA
"3123","Tripleurospermum perforatum",NA,22.2,NA
"3124","Urtica atrovirens",NA,22.67,NA
"3125","Utricularia australis",NA,75.33,60.75
"3126","Utricularia vulgaris",NA,55.985,47.835
"3127","Valeriana officinalis s. sambucifolia",NA,49.89,NA
"3128","Vallisneria spiralis",NA,44.1,77
"3129","Verbascum sinuatum",NA,13.660285205,NA
"3130","Veronica prostrata s. prostrata",NA,20.55,191.06
"3131","Viburnum tinus",NA,7.7,284
"3132","Vicia villosa",NA,25.417,NA
"3133","Vicia villosa subsp. villosa",NA,27.67,161.95
"3134","Viola tricolor s. curtisii",NA,30.79,145.83
"3135","Viscum album",NA,4.565,240.83
"3136","Vitex agnus-castus",NA,12.00985789,NA
"3137","x Ammocalamagrostis baltica",NA,10.48,NA
"3138","x Festulolium loliaceum",NA,14.6,266
"3139","Xeranthemum inapertum",NA,30.925,190.5
"3140","Zannichellia palustris",NA,50.7,132
"3141","Zannichellia palustris subsp. pedicellata",NA,81.13,115.08
"3142","Zostera noltii",NA,30.08,NA
"3143","Bromus diandrus",NA,NA,289
"3144","Lathyrus cicera",NA,NA,228
"3145","Zostera marina",NA,NA,118.66
